13.11.2018,00:00:46,0.0128,10.16
13.11.2018,00:01:46,0.0294,10.16
13.11.2018,00:02:46,0.0461,10.16
13.11.2018,00:03:46,0.0628,10.15
13.11.2018,00:04:46,0.0794,10.15
13.11.2018,00:05:46,0.0961,10.15
13.11.2018,00:06:46,0.1128,10.16
13.11.2018,00:07:46,0.1294,10.16
13.11.2018,00:08:46,0.1461,10.16
13.11.2018,00:09:46,0.1628,10.16
13.11.2018,00:10:46,0.1794,10.15
13.11.2018,00:11:46,0.1961,10.15
13.11.2018,00:12:46,0.2128,10.13
13.11.2018,00:13:46,0.2294,10.13
13.11.2018,00:14:46,0.2461,10.12
13.11.2018,00:15:46,0.2628,10.11
13.11.2018,00:16:46,0.2794,10.09
13.11.2018,00:17:46,0.2961,10.09
13.11.2018,00:18:46,0.3128,10.09
13.11.2018,00:19:46,0.3294,10.1
13.11.2018,00:20:46,0.3461,10.09
13.11.2018,00:21:46,0.3628,10.09
13.11.2018,00:22:46,0.3794,10.08
13.11.2018,00:23:46,0.3961,10.08
13.11.2018,00:24:46,0.4128,10.08
13.11.2018,00:25:46,0.4294,10.07
13.11.2018,00:26:46,0.4461,10.06
13.11.2018,00:27:46,0.4628,10.07
13.11.2018,00:28:46,0.4794,10.07
13.11.2018,00:29:46,0.4961,10.06
13.11.2018,00:30:46,0.5128,10.06
13.11.2018,00:31:46,0.5294,10.05
13.11.2018,00:32:46,0.5461,10.04
13.11.2018,00:33:46,0.5628,10.03
13.11.2018,00:34:46,0.5794,10.03
13.11.2018,00:35:46,0.5961,10.02
13.11.2018,00:36:46,0.6128,10.02
13.11.2018,00:37:46,0.6294,10.02
13.11.2018,00:38:46,0.6461,10.02
13.11.2018,00:39:46,0.6628,10.02
13.11.2018,00:40:46,0.6794,10.03
13.11.2018,00:41:46,0.6961,10.03
13.11.2018,00:42:46,0.7128,10.03
13.11.2018,00:43:46,0.7294,10.03
13.11.2018,00:44:46,0.7461,10.03
13.11.2018,00:45:46,0.7628,10.02
13.11.2018,00:46:46,0.7794,10.
13.11.2018,00:47:46,0.7961,9.99
13.11.2018,00:48:46,0.8128,9.98
13.11.2018,00:49:46,0.8294,9.98
13.11.2018,00:50:46,0.8461,9.99
13.11.2018,00:51:46,0.8628,9.99
13.11.2018,00:52:46,0.8794,9.99
13.11.2018,00:53:46,0.8961,9.98
13.11.2018,00:54:46,0.9128,9.97
13.11.2018,00:55:46,0.9294,9.94
13.11.2018,00:56:46,0.9461,9.93
13.11.2018,00:57:46,0.9628,9.89
13.11.2018,00:58:46,0.9794,9.88
13.11.2018,00:59:46,0.9961,9.88
13.11.2018,01:00:46,1.0128,9.88
13.11.2018,01:01:46,1.0294,9.89
13.11.2018,01:02:46,1.0461,9.89
13.11.2018,01:03:46,1.0628,9.91
13.11.2018,01:04:46,1.0794,9.91
13.11.2018,01:05:46,1.0961,9.9
13.11.2018,01:06:46,1.1128,9.89
13.11.2018,01:07:46,1.1294,9.9
13.11.2018,01:08:46,1.1461,9.91
13.11.2018,01:09:46,1.1628,9.91
13.11.2018,01:10:46,1.1794,9.92
13.11.2018,01:11:46,1.1961,9.92
13.11.2018,01:12:46,1.2128,9.93
13.11.2018,01:13:46,1.2294,9.93
13.11.2018,01:14:46,1.2461,9.94
13.11.2018,01:15:46,1.2628,9.95
13.11.2018,01:16:46,1.2794,9.96
13.11.2018,01:17:46,1.2961,9.96
13.11.2018,01:18:46,1.3128,9.95
13.11.2018,01:19:46,1.3294,9.96
13.11.2018,01:20:46,1.3461,9.96
13.11.2018,01:21:46,1.3628,9.95
13.11.2018,01:22:46,1.3794,9.93
13.11.2018,01:23:46,1.3961,9.93
13.11.2018,01:24:46,1.4128,9.92
13.11.2018,01:25:46,1.4294,9.91
13.11.2018,01:26:46,1.4461,9.9
13.11.2018,01:27:46,1.4628,9.9
13.11.2018,01:28:46,1.4794,9.9
13.11.2018,01:29:46,1.4961,9.91
13.11.2018,01:30:46,1.5128,9.91
13.11.2018,01:31:46,1.5294,9.92
13.11.2018,01:32:46,1.5461,9.92
13.11.2018,01:33:46,1.5628,9.92
13.11.2018,01:34:46,1.5794,9.92
13.11.2018,01:35:46,1.5961,9.92
13.11.2018,01:36:46,1.6128,9.91
13.11.2018,01:37:46,1.6294,9.91
13.11.2018,01:38:46,1.6461,9.92
13.11.2018,01:39:46,1.6628,9.93
13.11.2018,01:40:46,1.6794,9.92
13.11.2018,01:41:46,1.6961,9.92
13.11.2018,01:42:46,1.7128,9.92
13.11.2018,01:43:46,1.7294,9.9
13.11.2018,01:44:46,1.7461,9.89
13.11.2018,01:45:46,1.7628,9.89
13.11.2018,01:46:46,1.7794,9.89
13.11.2018,01:47:46,1.7961,9.89
13.11.2018,01:48:46,1.8128,9.88
13.11.2018,01:49:46,1.8294,9.87
13.11.2018,01:50:46,1.8461,9.85
13.11.2018,01:51:46,1.8628,9.85
13.11.2018,01:52:46,1.8794,9.85
13.11.2018,01:53:46,1.8961,9.84
13.11.2018,01:54:46,1.9128,9.83
13.11.2018,01:55:46,1.9294,9.83
13.11.2018,01:56:46,1.9461,9.83
13.11.2018,01:57:46,1.9628,9.82
13.11.2018,01:58:46,1.9794,9.82
13.11.2018,01:59:46,1.9961,9.83
13.11.2018,02:00:46,2.0128,9.83
13.11.2018,02:01:46,2.0294,9.82
13.11.2018,02:02:46,2.0461,9.81
13.11.2018,02:03:46,2.0628,9.81
13.11.2018,02:04:46,2.0794,9.8
13.11.2018,02:05:46,2.0961,9.8
13.11.2018,02:06:46,2.1128,9.81
13.11.2018,02:07:46,2.1294,9.81
13.11.2018,02:08:46,2.1461,9.81
13.11.2018,02:09:46,2.1628,9.81
13.11.2018,02:10:46,2.1794,9.81
13.11.2018,02:11:46,2.1961,9.82
13.11.2018,02:12:46,2.2128,9.82
13.11.2018,02:13:46,2.2294,9.82
13.11.2018,02:14:46,2.2461,9.81
13.11.2018,02:15:46,2.2628,9.81
13.11.2018,02:16:46,2.2794,9.81
13.11.2018,02:17:46,2.2961,9.8
13.11.2018,02:18:46,2.3128,9.81
13.11.2018,02:19:46,2.3294,9.84
13.11.2018,02:20:46,2.3461,9.85
13.11.2018,02:21:46,2.3628,9.85
13.11.2018,02:22:46,2.3794,9.85
13.11.2018,02:23:46,2.3961,9.85
13.11.2018,02:24:46,2.4128,9.84
13.11.2018,02:25:46,2.4294,9.85
13.11.2018,02:26:46,2.4461,9.85
13.11.2018,02:27:46,2.4628,9.85
13.11.2018,02:28:46,2.4794,9.85
13.11.2018,02:29:46,2.4961,9.86
13.11.2018,02:30:46,2.5128,9.87
13.11.2018,02:31:46,2.5294,9.88
13.11.2018,02:32:46,2.5461,9.88
13.11.2018,02:33:46,2.5628,9.89
13.11.2018,02:34:46,2.5794,9.9
13.11.2018,02:35:46,2.5961,9.91
13.11.2018,02:36:46,2.6128,9.92
13.11.2018,02:37:46,2.6294,9.92
13.11.2018,02:38:46,2.6461,9.93
13.11.2018,02:39:46,2.6628,9.94
13.11.2018,02:40:46,2.6794,9.96
13.11.2018,02:41:46,2.6961,9.97
13.11.2018,02:42:46,2.7128,9.97
13.11.2018,02:43:46,2.7294,9.99
13.11.2018,02:44:46,2.7461,10.
13.11.2018,02:45:46,2.7628,10.01
13.11.2018,02:46:46,2.7794,10.02
13.11.2018,02:47:46,2.7961,10.02
13.11.2018,02:48:46,2.8128,10.01
13.11.2018,02:49:46,2.8294,10.01
13.11.2018,02:50:46,2.8461,10.01
13.11.2018,02:51:46,2.8628,10.02
13.11.2018,02:52:46,2.8794,10.03
13.11.2018,02:53:46,2.8961,10.04
13.11.2018,02:54:46,2.9128,10.04
13.11.2018,02:55:46,2.9294,10.05
13.11.2018,02:56:46,2.9461,10.06
13.11.2018,02:57:46,2.9628,10.05
13.11.2018,02:58:46,2.9794,10.04
13.11.2018,02:59:46,2.9961,10.04
13.11.2018,03:00:46,3.0128,10.04
13.11.2018,03:01:46,3.0294,10.04
13.11.2018,03:02:46,3.0461,10.04
13.11.2018,03:03:46,3.0628,10.03
13.11.2018,03:04:46,3.0794,10.02
13.11.2018,03:05:46,3.0961,10.02
13.11.2018,03:06:46,3.1128,10.03
13.11.2018,03:07:46,3.1294,10.02
13.11.2018,03:08:46,3.1461,10.02
13.11.2018,03:09:46,3.1628,10.01
13.11.2018,03:10:46,3.1794,10.
13.11.2018,03:11:46,3.1961,10.
13.11.2018,03:12:46,3.2128,9.97
13.11.2018,03:13:46,3.2294,9.96
13.11.2018,03:14:46,3.2461,9.94
13.11.2018,03:15:46,3.2628,9.93
13.11.2018,03:16:46,3.2794,9.93
13.11.2018,03:17:46,3.2961,9.93
13.11.2018,03:18:46,3.3128,9.94
13.11.2018,03:19:46,3.3294,9.96
13.11.2018,03:20:46,3.3461,9.97
13.11.2018,03:21:46,3.3628,9.97
13.11.2018,03:22:46,3.3794,9.97
13.11.2018,03:23:46,3.3961,9.97
13.11.2018,03:24:46,3.4128,9.99
13.11.2018,03:25:46,3.4294,10.
13.11.2018,03:26:46,3.4461,10.01
13.11.2018,03:27:46,3.4628,10.
13.11.2018,03:28:46,3.4794,10.
13.11.2018,03:29:46,3.4961,10.
13.11.2018,03:30:46,3.5128,10.
13.11.2018,03:31:46,3.5294,10.01
13.11.2018,03:32:46,3.5461,10.01
13.11.2018,03:33:46,3.5628,10.
13.11.2018,03:34:46,3.5794,10.
13.11.2018,03:35:46,3.5961,10.
13.11.2018,03:36:46,3.6128,10.
13.11.2018,03:37:46,3.6294,10.
13.11.2018,03:38:46,3.6461,10.02
13.11.2018,03:39:46,3.6628,10.01
13.11.2018,03:40:46,3.6794,10.02
13.11.2018,03:41:46,3.6961,10.02
13.11.2018,03:42:46,3.7128,10.02
13.11.2018,03:43:46,3.7294,10.02
